	Locustag	Gene	Description	FeatureType	1276	1968	1970	983
3035	DN756_16805		DUF481 domain-containing protein	CDS	38.86848365045813	64.196170225268	42.89534380447634	60.50514384627223
3036	DN756_16810	rplS	50S ribosomal protein L19	CDS	347.28383671026563	459.50247102752604	289.3464702218203	446.40834116208106
3037	DN756_16815	trmD	tRNA (guanosine(37)-N1)-methyltransferase TrmD	CDS	1380.8951070914934	1840.7150997132933	1162.2129428834169	1769.4598979662967
3038	DN756_16820	rimM	ribosome maturation factor RimM	CDS	598.7653693933753	770.2833259155013	564.9661167629064	786.9843875326479
3039	DN756_16825		30S ribosomal protein S16	CDS	602.7020851170856	763.763506651971	572.7464987518441	778.7986545205057
3040	DN756_16830		signal recognition particle protein	CDS	533.0955406071777	478.47567800894535	552.267252658669	517.1997393005777
3041	DN756_16835		inner membrane protein YpjD	CDS	86.37080621324674	66.65416924100701	67.15427732602353	72.00383467468826
3042	DN756_16840		DUF21 domain-containing protein	CDS	82.98685905702416	74.41838065459375	83.6510062217012	75.34364564449784
3043	DN756_16845		S-ribosylhomocysteine lyase	CDS	109.61978882242458	122.34480039262034	102.39826736040168	148.7715974086113
3044	DN756_16850	gshA	glutamate--cysteine ligase	CDS	351.1566313083447	387.16853840561566	402.3213342475847	393.01681623651
3045	DN756_16855		DedA family protein	CDS	65.80463427298677	74.23340115199427	71.4509950618375	68.77768204050376
3046	DN756_16860		fructose-1-phosphate/6-phosphogluconate phosphatase	CDS	61.73825261846907	53.02674466707267	66.95646676042334	57.02737106456573
3047	DN756_16890	csrA	carbon storage regulator	CDS	18.33035668187807	16.236105665291667	14.159236942826018	15.249314259770168
3048	DN756_16895		alanine--tRNA ligase	CDS	909.6690129177547	1020.6544636428474	868.8907848551313	1024.242942793268
3049	DN756_16900	recX	recombination regulator RecX	CDS	8.698228733416316	9.34585787560328	8.494737172292107	11.423601096358766
3050	DN756_16905		DNA recombination/repair protein RecA	CDS	298.4262485928983	349.44053753051	329.4467134844883	344.847681912619
3051	DN756_16910		nicotinamide-nucleotide amidase	CDS	30.453377936564333	32.63714527712737	29.17627342172197	32.06220683788077
3052	DN756_16915		MFS transporter	CDS	43.71146928208103	36.42176205742464	39.003122064433306	37.233463789818735
3053	DN756_16920		sugar-binding transcriptional regulator	CDS	429.0239360833916	461.7645914809853	449.82264541577166	501.5759685838407
3054	DN756_16925		hypothetical protein	CDS	22.49941646736347	23.345017602261	21.45898913874217	18.267596870885303
3055	DN756_16930		fucose isomerase	CDS	23.589662942185498	40.12359525907653	20.06279170839603	38.642949199469236
3056	DN756_16935		glycerol kinase	CDS	25.17056323309173	43.22698657046907	26.200169447513	33.82422020099323
3057	DN756_16940		transketolase family protein	CDS	5.738982346026856	7.329351459495084	4.761725117430024	7.482283414577426
3058	DN756_16945		transketolase	CDS	2.481830527026093	2.2886502359425065	1.9731618332704304	2.1916212383990943
3059	DN756_16950		ABC transporter permease	CDS	6.2301052151602505	6.439327032225759	5.020366431806823	6.492632843511843
3060	DN756_16955		sugar ABC transporter ATP-binding protein	CDS	13.41172649154459	11.118935476108966	11.99462521169609	13.368441863366733
3061	DN756_16960		DUF2291 family protein	CDS	5.88430868249504	5.015290128436621	5.407674169440856	6.515049376782604
3062	DN756_16965		D-ribose ABC transporter substrate-binding protein	CDS	17.942252225609067	13.242289961559466	13.934391949163134	17.911529843059068
3063	DN756_16970		catalase-peroxidase	CDS	2481.72628932604	1505.5598664403199	1322.4817073426566	2029.4222514158935
3064	DN756_16975		soluble cytochrome b562 1	CDS	29.565991383707	31.992983911267903	38.09460216188116	23.042463041397767
3065	DN756_16980		cytochrome b561	CDS	10.554592048239456	7.600968623375249	13.564609255754467	7.858224889368656
3066	DN756_16985	dmsD	Tat proofreading chaperone DmsD	CDS	586.9556590613006	582.6873481950846	438.4119638943057	606.172652408535
3067	DN756_16990		dimethylsulfoxide reductase	CDS	877.2392848875684	1113.6482443406533	693.0375218871369	1094.5874456432703
3068	DN756_16995	dmsB	dimethylsulfoxide reductase subunit B	CDS	829.7551782286367	1050.5273190907262	626.186844068015	959.3101089048167
3069	DN756_17000		dimethyl sulfoxide reductase subunit A	CDS	3413.961921297763	4098.083121036973	3043.670587899634	3938.1471491094035
3070	DN756_17005		L-ribulose-5-phosphate 4-epimerase	CDS	2.8865058756960167	5.088271536351247	4.170413700590623	6.014756038891856
3071	DN756_17010		DeoR/GlpR transcriptional regulator	CDS	65.46822125804226	127.12976452159366	41.81550446937673	126.68289021398732
3072	DN756_17015		autoinducer 2 ABC transporter substrate-binding protein	CDS	45.27637627647254	62.98571269114753	24.722233362750533	101.4247160327608
3073	DN756_17020		sugar ABC transporter ATP-binding protein	CDS	20.666875961836	58.9249861349251	21.245317883841768	64.52716440132363
3074	DN756_17025		ABC transporter permease	CDS	194.50309219165933	20.058787741565666	6.324244480570787	22.678559667676268
3075	DN756_17030		ABC transporter permease	CDS	9.947351678780402	25.385469510505633	7.490429334586904	26.7878532848227
3076	DN756_17035		L-ribulose-5-phosphate 3-epimerase	CDS	23.853385740031133	55.17814607906587	21.4512208161273	59.52211675315393
3077	DN756_17040		carbohydrate kinase	CDS	28.317931669298165	80.09092293066693	30.07821210419513	101.9342175648814
3078	DN756_17045		fumarate hydratase	CDS	1450.7040319708965	1421.4408678532466	1162.7809573336233	1653.69389491598
3079	DN756_17050		hypothetical protein	CDS	39.33640161619067	46.6778447287239	48.634572246165	47.263030599773934
3080	DN756_17055	map	type I methionyl aminopeptidase	CDS	186.72244639379335	407.50357792030036	231.67540881332465	263.30045774121066
3081	DN756_17060		ShET2/EspL2 family type III secretion system effector toxin	CDS	17.341175468103433	17.549747785235336	19.360624754646498	16.514330817308565
3082	DN756_17065		TonB-dependent receptor	CDS	12.9742238367243	8.792926300051244	11.979195814357267	8.055827264508837
3083	DN756_17075		cytochrome-c peroxidase	CDS	468.0722141248903	638.3917786493847	322.28773132862034	523.438221131184
3084	DN756_17080		amino acid ABC transporter substrate-binding protein	CDS	228.94247982652234	261.84550783654	238.30151662498966	228.16082052654133
3085	DN756_17085		hypothetical protein	CDS	2.07655090334312	1.3554867215873667	1.4882895001096699	2.43678784466687
3086	DN756_17090		faeA-like family protein	CDS	1.0080051514611343	1.045868052195764	1.777693327349743	1.5149025285327966
3087	DN756_17095		transcriptional regulator	CDS	0.8995684576933294	1.2855719979469995	1.6001464094259632	2.355685718815763
3088	DN756_17100	arsB	arsenical efflux pump membrane protein ArsB	CDS	3.4610685211094	4.922976558138903	5.734857326304837	6.587518728525627
3089	DN756_17105		sugar-binding transcriptional regulator	CDS	25.868631359469465	28.035206260586367	29.239131924804166	30.2472222101525
3090	DN756_17110	dhaL	dihydroxyacetone kinase subunit L	CDS	11.950400303982718	13.422012884024	11.112728773599697	13.203164602324469
3091	DN756_17115		dihydroxyacetone kinase	CDS	12.011391951016146	12.908266883234935	11.212328333349708	13.815576883181933
3092	DN756_17120		D-threitol dehydrogenase	CDS	20.000726597572136	23.2001042369419	18.313973531886067	23.256891649210434
3093	DN756_17125		erythritol/L-threitol dehydrogenase	CDS	23.364198745537266	24.5847448605162	23.095295558314664	24.451173031533333
3094	DN756_17130	rpiB	ribose 5-phosphate isomerase B	CDS	29.234661551002702	21.874352509111233	25.1252479025474	19.781576919018402
3095	DN756_17135	mutS	DNA mismatch repair protein MutS	CDS	310.53304072970064	404.45928392309605	305.868281350516	371.7334520743996
3096	DN756_17140	rpoS	RNA polymerase sigma factor RpoS	CDS	1485.0476010600132	1353.903024452403	1547.0872719171068	1501.3977668161033
3097	DN756_17145	nlpD	murein hydrolase activator NlpD	CDS	823.156561353177	887.228054961975	1015.7805103586519	842.9797466569584
3098	DN756_17150		protein-L-isoaspartate(D-aspartate) O-methyltransferase	CDS	180.98372501132533	183.36231543625536	165.8366441834023	167.390572565749
3099	DN756_17155	surE	5'/3'-nucleotidase SurE	CDS	178.60775524058263	208.31692358615837	169.65227958089935	178.27537661385364
3100	DN756_17160	truD	tRNA pseudouridine(13) synthase TruD	CDS	117.70837882202534	132.21413406690763	125.546938348853	130.77422127992702
3101	DN756_17165		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	CDS	106.64312043916101	103.61995302455334	114.60727935728266	103.28580984917004
3102	DN756_17170		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	CDS	142.560468015189	149.08278690576435	152.36027163876568	144.754515884526
3103	DN756_17175	ftsB	cell division protein FtsB	CDS	98.3122099297042	96.11360695319105	102.821536185597	91.9026147444787
3104	DN756_17180		DUF3561 family protein	CDS	33.8538663106049	23.848726524316664	23.0360854304142	18.4147453430555
3105	DN756_17185	cysC	adenylyl-sulfate kinase	CDS	6.983128689252257	11.840891533402322	11.9390027763141	5.4861025408127135
3106	DN756_17190		sulfate adenylyltransferase	CDS	30.100194152519567	30.8453431253981	34.565263833635036	26.464904012957465
3107	DN756_17195		sulfate adenylyltransferase subunit 2	CDS	7.3673269544082665	7.357367917955693	8.918965788204773	7.51244651816953
3108	DN756_17200		siroheme synthase	CDS	13.617319338210265	20.347585215323434	18.875946662931966	19.682126390184635
3109	DN756_17210		type II toxin-antitoxin system HicA family toxin	CDS	5.870003849523286	5.69309105781155	5.344358439923884	4.2016336295048236
3110	DN756_17215		hypothetical protein	CDS	4.850404520320883	3.1047472704610364	3.576764905210657	3.0734616195944366
3111	DN756_17220		HicB family protein	CDS	25.156872042980904	24.831769333186003	24.89114161565753	27.015129857916264
3112	DN756_17225		phosphoadenylyl-sulfate reductase	CDS	476.0703348809484	374.8684255822586	527.0646715951849	383.420654239621
3113	DN756_17230	cysI	assimilatory sulfite reductase (NADPH) hemoprotein subunit	CDS	266.0792720670263	229.61254501396934	285.511758809964	234.54612060425632
3114	DN756_17235		NADPH-dependent assimilatory sulfite reductase flavoprotein subunit	CDS	65.33799899238477	80.55107026034203	77.34286040592588	69.9059342988557
3115	DN756_17240	queD	6-carboxytetrahydropterin synthase QueD	CDS	46.71924475811233	57.790942445633796	52.33517147665547	50.18480389842574
3116	DN756_17245	queE	7-carboxy-7-deazaguanine synthase QueE	CDS	202.16761225168366	188.72349669502933	246.78915857230103	152.70639669112833
3117	DN756_17250		superoxide dismutase [Cu-Zn] SodC1	CDS	2352.934379152987	1020.1713163304676	1457.32379422198	1680.75534305382
3118	DN756_17255		enolase	CDS	2172.2155580917633	2660.9259739058034	1831.9315918317764	2430.7267462899435
3119	DN756_17260	pyrG	CTP synthase (glutamine hydrolyzing)	CDS	1541.2512441680701	1787.66348380214	1524.92688391242	1948.9368509347034
3120	DN756_17265		nucleoside triphosphate pyrophosphohydrolase	CDS	222.83028139967868	260.58685818238297	217.61781483177	223.865916673869
3121	DN756_17270		GTP diphosphokinase	CDS	1021.8749972122567	1270.9074724799132	1125.21130513435	1141.68479077968
3122	DN756_17275		23S rRNA methyltransferase	CDS	4.363643993727076	6.304936269120503	5.18136466841809	5.188304753154027
3123	DN756_17280		hypothetical protein	CDS	60.27506261611566	77.4100126407021	61.232306845471896	70.84410531017306
3124	DN756_17285	barA	two-component sensor histidine kinase BarA	CDS	100.40727466763735	102.74667410562135	89.30710400131477	102.32121720038715
3125	DN756_17290	degP	serine endoprotease DegP	CDS	354.39048185347104	254.80569726998866	368.49635525935264	222.36452278486567
3126	DN756_17295		deoxyguanosinetriphosphate triphosphohydrolase	CDS	53.436099056762096	45.268239630584965	61.27773658614307	44.14695520945457
3127	DN756_17300	mtnN	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	CDS	228.05770967799666	230.28360172699502	244.794998083677	205.5247217406003
3128	DN756_17305		cobalamin-binding protein	CDS	171.08596514792467	190.90517823121567	184.76137843892664	169.23695783754866
3129	DN756_17310		hypothetical protein	CDS	57.6059400736498	73.54773115403466	62.922889955595366	63.97418837270777
3130	DN756_17315	erpA	iron-sulfur cluster insertion protein ErpA	CDS	53.2378891984421	47.74849529896667	49.276789759616435	50.5688662785555
3131	DN756_17320		ClC family H(+)/Cl(-) exchange transporter	CDS	70.44458145521641	62.737956115506165	65.04775989257926	58.546717925514336
3132	DN756_17325		glutamate-1-semialdehyde 2,1-aminomutase	CDS	364.630242789038	400.9650422599807	368.0493538564917	412.45150882698107
3133	DN756_17330	fhuB	Fe(3+)-hydroxamate ABC transporter permease FhuB	CDS	16.74418124136187	18.56357889976963	18.61777784578677	14.852738186414035
3134	DN756_17335	fhuD	Fe(3+)-hydroxamate ABC transporter substrate-binding protein FhuD	CDS	14.617638690820568	11.628481297789767	15.669079833918767	14.6079784054267
3135	DN756_17340	fhuC	Fe3+-hydroxamate ABC transporter ATP-binding protein FhuC	CDS	16.072799807910766	9.939327036294573	20.0224998597597	14.563905490485034
3136	DN756_17345		bifunctional glycosyl transferase/transpeptidase	CDS	265.158914817582	308.98275133927865	286.85439908236367	303.3776484386933
3137	DN756_17350	hrpB	ATP-dependent helicase HrpB	CDS	214.58620158206432	260.1518767383033	229.05545888007234	225.874469868629
3138	DN756_17355		RNA 2',3'-cyclic phosphodiesterase	CDS	34.3992330214984	25.91898633661577	27.667240190367934	27.617322249022834
3139	DN756_17360	sfsA	DNA/RNA nuclease SfsA	CDS	131.80946956582068	137.93868854588467	131.85820619341433	140.907146252121
3140	DN756_17365		hypothetical protein	CDS	2.4211374274639366	1.9104806120695166	2.461417027845563	1.6858063667862577
3141	DN756_17370	dksA	RNA polymerase-binding transcription factor DksA	CDS	171.9671376032937	183.051262021906	177.60958716094902	207.14079758025102
3142	DN756_17375		glutamyl-tRNA synthetase	CDS	35.81720740693516	40.158968743251734	33.28062557942687	42.85010057634643
3143	DN756_17380		tRNA glutamyl-Q(34) synthetase GluQRS	CDS	106.342350507181	106.52985296454808	95.1212234385935	108.31158377378267
3144	DN756_17385		polynucleotide adenylyltransferase PcnB	CDS	392.0447002796456	0.08386032082479666	0.10510307754419901	537.4772491725397
3145	DN756_17390	folK	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	CDS	71.90565873906206	69.16078198934083	63.750334562668904	100.00191327958576
3146	DN756_17395	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase	CDS	50.03873418391394	43.430390381264864	49.84975673379523	46.95939993427564
3147	DN756_17400		pantoate--beta-alanine ligase	CDS	165.78096047424867	175.59434473604267	181.089775650584	152.64662241567635
3148	DN756_17405	panD	aspartate 1-decarboxylase	CDS	116.64979491300933	114.18482203323966	120.299238186484	113.49327839766534
3149	DN756_17410		polysaccharide deacetylase family protein	CDS	67.51577337746885	67.83828677262106	70.99099454225212	70.621557716261
3150	DN756_17415		ABC transporter permease	CDS	114.47735603513566	108.054687391007	121.73817339329666	123.45336483042634
3151	DN756_17420		ABC transporter ATP-binding protein	CDS	140.60593995256068	126.66748817199334	134.44162057992165	133.90258118703602
3152	DN756_17425		carbonate dehydratase	CDS	159.73261078969497	165.660678163173	156.71476806549268	174.22214246819
3153	DN756_17430		hypoxanthine phosphoribosyltransferase	CDS	372.2376208067206	424.07883081685833	357.9561515783127	401.31144424772236
3154	DN756_17435	cueO	multicopper oxidase CueO	CDS	245.05542224463633	279.4215315989997	262.863534323033	276.6426574309377
3155	DN756_17440		hypothetical protein	CDS	25.255814375892538	17.213421990726435	22.315318258933264	19.520422525686502
3156	DN756_17445		polyamine aminopropyltransferase	CDS	229.73823140708964	261.2912886928996	239.11043619084933	267.652226898195
3157	DN756_17450		S-adenosylmethionine decarboxylase proenzyme	CDS	229.1948041046103	310.59331347134366	227.11176315500234	299.359781880638
3158	DN756_17455		drug/metabolite DMT transporter permease	CDS	22.084055484988767	25.373398718253497	25.075488628181166	18.022457014098034
